0 6 6 3 2
0.041436	0.12533	0.27889	0.86798	0.01636	0.038669	0.12533	-0.015796	0.86869	-0.10791	0.03867	-0.0041456	0.041436	0.27889	0.01636
0.042688	0.12517	0.28757	0.8669	0.016747	0.038628	0.12518	-0.01588	0.86765	-0.10845	0.038628	-0.0041481	0.042688	0.28757	0.016747
0.043939	0.12501	0.29624	0.86582	0.017133	0.038586	0.12502	-0.015963	0.86661	-0.10899	0.038587	-0.0041505	0.043939	0.29624	0.017133
0.045189	0.12485	0.3049	0.86472	0.017518	0.038545	0.12486	-0.016046	0.86556	-0.10952	0.038545	-0.0041529	0.045189	0.3049	0.017518
0.046436	0.12469	0.31355	0.86362	0.017904	0.038503	0.1247	-0.016128	0.86451	-0.11006	0.038504	-0.0041553	0.046436	0.31355	0.017904
0.047682	0.12453	0.32219	0.86252	0.018288	0.038462	0.12454	-0.01621	0.86346	-0.11059	0.038462	-0.0041577	0.047682	0.32219	0.018288
0.048927	0.12436	0.33082	0.86141	0.018673	0.03842	0.12437	-0.016293	0.8624	-0.11112	0.038421	-0.0041601	0.048927	0.33082	0.018673
0.05017	0.1242	0.33944	0.8603	0.019057	0.038379	0.12421	-0.016374	0.86134	-0.11165	0.038379	-0.0041625	0.05017	0.33944	0.019057
0.051411	0.12404	0.34805	0.85918	0.01944	0.038337	0.12405	-0.016456	0.86027	-0.11217	0.038338	-0.0041649	0.051411	0.34805	0.01944
0.052651	0.12387	0.35664	0.85806	0.019824	0.038295	0.12388	-0.016538	0.8592	-0.11269	0.038296	-0.0041672	0.052651	0.35664	0.019824
0.053889	0.12371	0.36523	0.85693	0.020206	0.038254	0.12372	-0.016619	0.85813	-0.11321	0.038254	-0.0041696	0.053889	0.36523	0.020206
0.055125	0.12354	0.37381	0.85579	0.020589	0.038212	0.12355	-0.0167	0.85705	-0.11373	0.038213	-0.0041719	0.055125	0.37381	0.020589
0.05636	0.12337	0.38237	0.85465	0.020971	0.03817	0.12339	-0.016781	0.85597	-0.11424	0.038171	-0.0041743	0.05636	0.38237	0.020971
0.057593	0.1232	0.39092	0.85351	0.021352	0.038128	0.12322	-0.016861	0.85489	-0.11476	0.038129	-0.0041766	0.057593	0.39092	0.021352
0.058824	0.12303	0.39947	0.85236	0.021733	0.038087	0.12305	-0.016942	0.8538	-0.11527	0.038087	-0.0041789	0.058824	0.39947	0.021733
0.060054	0.12287	0.408	0.8512	0.022114	0.038045	0.12288	-0.017022	0.8527	-0.11577	0.038046	-0.0041812	0.060054	0.408	0.022114
0.061282	0.12269	0.41652	0.85004	0.022494	0.038003	0.12271	-0.017101	0.85161	-0.11628	0.038004	-0.0041835	0.061282	0.41652	0.022494
0.062508	0.12252	0.42503	0.84888	0.022874	0.037961	0.12254	-0.017181	0.85051	-0.11678	0.037962	-0.0041858	0.062508	0.42503	0.022874
0.063733	0.12235	0.43353	0.84771	0.023253	0.037919	0.12237	-0.017261	0.8494	-0.11728	0.03792	-0.0041881	0.063733	0.43353	0.023253
0.064956	0.12218	0.44202	0.84653	0.023632	0.037877	0.1222	-0.01734	0.84829	-0.11778	0.037878	-0.0041904	0.064956	0.44202	0.023632
0.066177	0.122	0.4505	0.84535	0.024011	0.037835	0.12202	-0.017419	0.84718	-0.11828	0.037836	-0.0041926	0.066177	0.4505	0.024011
0.067396	0.12183	0.45896	0.84416	0.024389	0.037794	0.12185	-0.017498	0.84607	-0.11877	0.037795	-0.0041949	0.067396	0.45896	0.024389
0.068614	0.12165	0.46742	0.84297	0.024767	0.037752	0.12167	-0.017576	0.84495	-0.11926	0.037753	-0.0041971	0.068614	0.46742	0.024767
